LASTNAME,FIRSTNAME,BADGE LABEL,BADGE LEVEL
Gomez,Jamaal,Two year membership,1
Gomez,Jamaal,One year membership,1
Leuschke,Adell,Doctrine Documentation Contributor,1
Leuschke,Adell,Doctrine Code Contributor,1
Leuschke,Adell,Twig Documentation Contributor,1
Leuschke,Adell,Composer Documentation Contributor,1
Leuschke,Adell,SensioLabs Certified Symfony Developer (Expert),3
Leuschke,Adell,Twig Code Contributor,1
Leuschke,Adell,Monolog Documentation Contributor,1
Leuschke,Adell,Silex Documentation Contributor,1
Leuschke,Adell,Swiftmailer Documentation Contributor,1
Leuschke,Adell,Attended a training on Symfony2 (level 3) at SensioLabs,2
Leuschke,Adell,Six year membership,3
Leuschke,Adell,Five year membership,3
Leuschke,Adell,Four year membership,2
Leuschke,Adell,Three year membership,2
Leuschke,Adell,Two year membership,1
Leuschke,Adell,One year membership,1
Larson,Margaud,SensioLabs Certified Symfony Developer (Expert),3
Larson,Margaud,Silex Code Contributor,1
Larson,Margaud,Monolog Code Contributor,1
Larson,Margaud,Twig Documentation Contributor,1
Larson,Margaud,Swiftmailer Documentation Contributor,1
Larson,Margaud,Symfony Code Contributor,1
Larson,Margaud,Doctrine Code Contributor,1
Larson,Margaud,SensioLabs Certified Symfony Developer (Advanced),2
Larson,Margaud,Doctrine Documentation Contributor,1
Larson,Margaud,Monolog Documentation Contributor,1
Larson,Margaud,One year membership,1
Meunier,Janessa,Twig Code Contributor,1
Meunier,Janessa,Doctrine Documentation Contributor,1
Meunier,Janessa,Symfony Code Contributor,1
Meunier,Janessa,Swiftmailer Code Contributor,1
Meunier,Janessa,Swiftmailer Documentation Contributor,1
Meunier,Janessa,Composer Documentation Contributor,1
Meunier,Janessa,Symfony Documentation Contributor,1
Meunier,Janessa,Doctrine Code Contributor,1
Meunier,Janessa,Composer Code Contributor,1
Meunier,Janessa,Symfony CMF Code Contributor,1
Meunier,Janessa,Monolog Code Contributor,1
Meunier,Janessa,Silex Documentation Contributor,1
Meunier,Janessa,Two year membership,1
Meunier,Janessa,One year membership,1
Rogahn,Elna,SensioLabs Certified Symfony Developer (Expert),3
Rogahn,Elna,Silex Code Contributor,1
Rogahn,Elna,SensioLabs Certified Symfony Developer (Advanced),2
Rogahn,Elna,Monolog Code Contributor,1
Rogahn,Elna,Doctrine Documentation Contributor,1
Rogahn,Elna,Symfony CMF Code Contributor,1
Rogahn,Elna,Composer Code Contributor,1
Rogahn,Elna,Symfony Code Contributor,1
Rogahn,Elna,Swiftmailer Documentation Contributor,1
Rogahn,Elna,Silex Documentation Contributor,1
Rogahn,Elna,Attended a training on Symfony2 (level 3) at SensioLabs,2
Rogahn,Elna,Twig Documentation Contributor,1
Rogahn,Elna,Seven year membership,3
Rogahn,Elna,Six year membership,3
Rogahn,Elna,Five year membership,3
Rogahn,Elna,Four year membership,2
Rogahn,Elna,Three year membership,2
Rogahn,Elna,Two year membership,1
Rogahn,Elna,One year membership,1
Fleury,Jordyn,Doctrine Code Contributor,1
Fleury,Jordyn,Symfony Documentation Contributor,1
Fleury,Jordyn,SensioLabs Certified Symfony Developer (Expert),3
Fleury,Jordyn,Doctrine Documentation Contributor,1
Fleury,Jordyn,Seven year membership,3
Fleury,Jordyn,Six year membership,3
Fleury,Jordyn,Five year membership,3
Fleury,Jordyn,Four year membership,2
Fleury,Jordyn,Three year membership,2
Fleury,Jordyn,Two year membership,1
Fleury,Jordyn,One year membership,1
Lecomte,Edna,Doctrine Code Contributor,1
Lecomte,Edna,Twig Code Contributor,1
Lecomte,Edna,Silex Code Contributor,1
Lecomte,Edna,Composer Documentation Contributor,1
Lecomte,Edna,Silex Documentation Contributor,1
Lecomte,Edna,Five year membership,3
Lecomte,Edna,Four year membership,2
Lecomte,Edna,Three year membership,2
Lecomte,Edna,Two year membership,1
Lecomte,Edna,One year membership,1
Altenwerth,Brenden,Swiftmailer Code Contributor,1
Altenwerth,Brenden,Monolog Documentation Contributor,1
Altenwerth,Brenden,Doctrine Documentation Contributor,1
Altenwerth,Brenden,Twig Documentation Contributor,1
Altenwerth,Brenden,SensioLabs Certified Symfony Developer (Expert),3
Altenwerth,Brenden,Composer Documentation Contributor,1
Altenwerth,Brenden,Doctrine Code Contributor,1
Altenwerth,Brenden,Silex Code Contributor,1
Altenwerth,Brenden,Symfony CMF Code Contributor,1
Altenwerth,Brenden,Five year membership,3
Altenwerth,Brenden,Four year membership,2
Altenwerth,Brenden,Three year membership,2
Altenwerth,Brenden,Two year membership,1
Altenwerth,Brenden,One year membership,1
Abshire,Dangelo,Attended a training on Symfony2 (level 3) at SensioLabs,2
Abshire,Dangelo,Doctrine Documentation Contributor,1
Abshire,Dangelo,Composer Documentation Contributor,1
Abshire,Dangelo,Doctrine Code Contributor,1
Abshire,Dangelo,SensioLabs Certified Symfony Developer (Advanced),2
Abshire,Dangelo,Monolog Documentation Contributor,1
Abshire,Dangelo,Composer Code Contributor,1
Abshire,Dangelo,SensioLabs Certified Symfony Developer (Expert),3
Abshire,Dangelo,Symfony Documentation Contributor,1
Abshire,Dangelo,Silex Documentation Contributor,1
Abshire,Dangelo,Twig Code Contributor,1
Abshire,Dangelo,Monolog Code Contributor,1
Abshire,Dangelo,Six year membership,3
Abshire,Dangelo,Five year membership,3
Abshire,Dangelo,Four year membership,2
Abshire,Dangelo,Three year membership,2
Abshire,Dangelo,Two year membership,1
Abshire,Dangelo,One year membership,1
Hammes,Vincenzo,Doctrine Documentation Contributor,1
Hammes,Vincenzo,Symfony Documentation Contributor,1
Hammes,Vincenzo,Composer Code Contributor,1
Hammes,Vincenzo,Monolog Documentation Contributor,1
Hammes,Vincenzo,Twig Documentation Contributor,1
Hammes,Vincenzo,Monolog Code Contributor,1
Hammes,Vincenzo,Doctrine Code Contributor,1
Hammes,Vincenzo,Silex Documentation Contributor,1
Hammes,Vincenzo,Twig Code Contributor,1
Hammes,Vincenzo,Silex Code Contributor,1
Hammes,Vincenzo,One year membership,1
Carre,Jasen,Composer Documentation Contributor,1
Carre,Jasen,Composer Code Contributor,1
Carre,Jasen,Doctrine Code Contributor,1
Carre,Jasen,Monolog Documentation Contributor,1
Carre,Jasen,Swiftmailer Code Contributor,1
Carre,Jasen,Doctrine Documentation Contributor,1
Carre,Jasen,Five year membership,3
Carre,Jasen,Four year membership,2
Carre,Jasen,Three year membership,2
Carre,Jasen,Two year membership,1
Carre,Jasen,One year membership,1
Leveque,Joseph,Twig Code Contributor,1
Leveque,Joseph,Swiftmailer Documentation Contributor,1
Leveque,Joseph,Two year membership,1
Leveque,Joseph,One year membership,1
Guillet,Amelie,Silex Code Contributor,1
Guillet,Amelie,Composer Documentation Contributor,1
Guillet,Amelie,Swiftmailer Code Contributor,1
Guillet,Amelie,Doctrine Documentation Contributor,1
Guillet,Amelie,Silex Documentation Contributor,1
Guillet,Amelie,Symfony Documentation Contributor,1
Guillet,Amelie,Twig Code Contributor,1
Guillet,Amelie,Attended a training on Symfony2 (level 3) at SensioLabs,2
Guillet,Amelie,SensioLabs Certified Symfony Developer (Advanced),2
Guillet,Amelie,Doctrine Code Contributor,1
Guillet,Amelie,Monolog Code Contributor,1
Guillet,Amelie,Swiftmailer Documentation Contributor,1
Guillet,Amelie,Seven year membership,3
Guillet,Amelie,Six year membership,3
Guillet,Amelie,Five year membership,3
Guillet,Amelie,Four year membership,2
Guillet,Amelie,Three year membership,2
Guillet,Amelie,Two year membership,1
Guillet,Amelie,One year membership,1
Crona,Alexandrine,Silex Code Contributor,1
Crona,Alexandrine,Doctrine Documentation Contributor,1
Crona,Alexandrine,Attended a training on Symfony2 (level 3) at SensioLabs,2
Crona,Alexandrine,SensioLabs Certified Symfony Developer (Expert),3
Crona,Alexandrine,Symfony Documentation Contributor,1
Crona,Alexandrine,Doctrine Code Contributor,1
Crona,Alexandrine,Composer Documentation Contributor,1
Crona,Alexandrine,Composer Code Contributor,1
Crona,Alexandrine,Symfony CMF Code Contributor,1
Leuschke,Ola,SensioLabs Certified Symfony Developer (Expert),3
Leuschke,Ola,Symfony Code Contributor,1
Leuschke,Ola,SensioLabs Certified Symfony Developer (Advanced),2
Leuschke,Ola,Doctrine Documentation Contributor,1
Leuschke,Ola,Silex Documentation Contributor,1
Leuschke,Ola,Swiftmailer Code Contributor,1
Leuschke,Ola,Four year membership,2
Leuschke,Ola,Three year membership,2
Leuschke,Ola,Two year membership,1
Leuschke,Ola,One year membership,1
Fournier,Dax,Composer Documentation Contributor,1
Fournier,Dax,SensioLabs Certified Symfony Developer (Expert),3
Fournier,Dax,Silex Code Contributor,1
Fournier,Dax,Attended a training on Symfony2 (level 3) at SensioLabs,2
Fournier,Dax,Composer Code Contributor,1
Fournier,Dax,Twig Code Contributor,1
Fournier,Dax,Helped write a book about Symfony,3
Fournier,Dax,Symfony Code Contributor,1
Fournier,Dax,Swiftmailer Documentation Contributor,1
Fournier,Dax,Symfony CMF Code Contributor,1
Fournier,Dax,Two year membership,1
Fournier,Dax,One year membership,1
Munoz,Jane,Swiftmailer Code Contributor,1
Munoz,Jane,SensioLabs Certified Symfony Developer (Expert),3
Munoz,Jane,Silex Documentation Contributor,1
Munoz,Jane,Attended a training on Symfony2 (level 3) at SensioLabs,2
Munoz,Jane,Silex Code Contributor,1
Munoz,Jane,Swiftmailer Documentation Contributor,1
Munoz,Jane,Twig Code Contributor,1
Munoz,Jane,Eight year membership,3
Munoz,Jane,Seven year membership,3
Munoz,Jane,Six year membership,3
Munoz,Jane,Five year membership,3
Munoz,Jane,Four year membership,2
Munoz,Jane,Three year membership,2
Munoz,Jane,Two year membership,1
Munoz,Jane,One year membership,1
Charrier,Myriam,Doctrine Code Contributor,1
Charrier,Myriam,Doctrine Documentation Contributor,1
Charrier,Myriam,Monolog Documentation Contributor,1
Charrier,Myriam,Silex Documentation Contributor,1
Charrier,Myriam,Symfony CMF Code Contributor,1
Charrier,Myriam,Silex Code Contributor,1
Charrier,Myriam,SensioLabs Certified Symfony Developer (Advanced),2
Charrier,Myriam,Swiftmailer Code Contributor,1
Charrier,Myriam,Composer Code Contributor,1
Charrier,Myriam,Four year membership,2
Charrier,Myriam,Three year membership,2
Charrier,Myriam,Two year membership,1
Charrier,Myriam,One year membership,1
Blanchet,Ahmad,Symfony CMF Code Contributor,1
Blanchet,Ahmad,Helped write a book about Symfony,3
Blanchet,Ahmad,Silex Code Contributor,1
Blanchet,Ahmad,SensioLabs Certified Symfony Developer (Expert),3
Blanchet,Ahmad,Composer Documentation Contributor,1
Blanchet,Ahmad,Three year membership,2
Blanchet,Ahmad,Two year membership,1
Blanchet,Ahmad,One year membership,1
Leconte,Madeline,SensioLabs Certified Symfony Developer (Expert),3
Leconte,Madeline,Doctrine Documentation Contributor,1
Leconte,Madeline,Symfony CMF Code Contributor,1
Leconte,Madeline,Monolog Code Contributor,1
Leconte,Madeline,Doctrine Code Contributor,1
Leconte,Madeline,Two year membership,1
Leconte,Madeline,One year membership,1
Mante,Kianna,Twig Documentation Contributor,1
Mante,Kianna,Doctrine Code Contributor,1
Mante,Kianna,Helped write a book about Symfony,3
Mante,Kianna,Swiftmailer Documentation Contributor,1
Mante,Kianna,SensioLabs Certified Symfony Developer (Advanced),2
Mante,Kianna,Swiftmailer Code Contributor,1
Mante,Kianna,Composer Documentation Contributor,1
Mante,Kianna,Twig Code Contributor,1
Mante,Kianna,Attended a training on Symfony2 (level 3) at SensioLabs,2
Mante,Kianna,Two year membership,1
Mante,Kianna,One year membership,1
Roger,Imelda,Symfony Code Contributor,1
Roger,Imelda,Doctrine Code Contributor,1
Roger,Imelda,Attended a training on Symfony2 (level 3) at SensioLabs,2
Roger,Imelda,Silex Code Contributor,1
Roger,Imelda,Six year membership,3
Roger,Imelda,Five year membership,3
Roger,Imelda,Four year membership,2
Roger,Imelda,Three year membership,2
Roger,Imelda,Two year membership,1
Roger,Imelda,One year membership,1
Lelievre,Aidan,Twig Documentation Contributor,1
Lelievre,Aidan,Attended a training on Symfony2 (level 3) at SensioLabs,2
Lelievre,Aidan,Doctrine Code Contributor,1
Lelievre,Aidan,Silex Code Contributor,1
Lelievre,Aidan,Seven year membership,3
Lelievre,Aidan,Six year membership,3
Lelievre,Aidan,Five year membership,3
Lelievre,Aidan,Four year membership,2
Lelievre,Aidan,Three year membership,2
Lelievre,Aidan,Two year membership,1
Lelievre,Aidan,One year membership,1
Brun,Duane,Twig Code Contributor,1
Brun,Duane,Monolog Code Contributor,1
Brun,Duane,Doctrine Code Contributor,1
Brun,Duane,Swiftmailer Documentation Contributor,1
Brun,Duane,One year membership,1
Imbert,Osborne,Attended a training on Symfony2 (level 3) at SensioLabs,2
Imbert,Osborne,SensioLabs Certified Symfony Developer (Advanced),2
Imbert,Osborne,Composer Documentation Contributor,1
Imbert,Osborne,Silex Code Contributor,1
Imbert,Osborne,Twig Documentation Contributor,1
Imbert,Osborne,Swiftmailer Documentation Contributor,1
Imbert,Osborne,Composer Code Contributor,1
Imbert,Osborne,Doctrine Code Contributor,1
Imbert,Osborne,Symfony CMF Code Contributor,1
Imbert,Osborne,Five year membership,3
Imbert,Osborne,Four year membership,2
Imbert,Osborne,Three year membership,2
Imbert,Osborne,Two year membership,1
Imbert,Osborne,One year membership,1
Prevost,Mia,Symfony Documentation Contributor,1
Prevost,Mia,Doctrine Code Contributor,1
Prevost,Mia,Silex Documentation Contributor,1
Prevost,Mia,Twig Documentation Contributor,1
Prevost,Mia,Symfony Code Contributor,1
Prevost,Mia,Doctrine Documentation Contributor,1
Prevost,Mia,Swiftmailer Documentation Contributor,1
Prevost,Mia,Composer Code Contributor,1
Prevost,Mia,Twig Code Contributor,1
Prevost,Mia,Monolog Code Contributor,1
Prevost,Mia,Attended a training on Symfony2 (level 3) at SensioLabs,2
Prevost,Mia,Seven year membership,3
Prevost,Mia,Six year membership,3
Prevost,Mia,Five year membership,3
Prevost,Mia,Four year membership,2
Prevost,Mia,Three year membership,2
Prevost,Mia,Two year membership,1
Prevost,Mia,One year membership,1
Costa,Arthur,SensioLabs Certified Symfony Developer (Advanced),2
Costa,Arthur,Silex Documentation Contributor,1
Costa,Arthur,Doctrine Documentation Contributor,1
Costa,Arthur,Symfony Code Contributor,1
Costa,Arthur,Monolog Documentation Contributor,1
Costa,Arthur,Helped write a book about Symfony,3
Costa,Arthur,Composer Documentation Contributor,1
Costa,Arthur,Symfony CMF Code Contributor,1
Costa,Arthur,Swiftmailer Documentation Contributor,1
Costa,Arthur,Attended a training on Symfony2 (level 3) at SensioLabs,2
Costa,Arthur,Doctrine Code Contributor,1
Costa,Arthur,Twig Code Contributor,1
Costa,Arthur,Silex Code Contributor,1
Costa,Arthur,Five year membership,3
Costa,Arthur,Four year membership,2
Costa,Arthur,Three year membership,2
Costa,Arthur,Two year membership,1
Costa,Arthur,One year membership,1
Little,Nettie,Monolog Documentation Contributor,1
Little,Nettie,Doctrine Code Contributor,1
Little,Nettie,SensioLabs Certified Symfony Developer (Expert),3
Little,Nettie,Symfony CMF Code Contributor,1
Little,Nettie,Symfony Code Contributor,1
Sipes,Adelbert,Symfony Code Contributor,1
Sipes,Adelbert,Silex Documentation Contributor,1
Sipes,Adelbert,SensioLabs Certified Symfony Developer (Advanced),2
Sipes,Adelbert,Helped write a book about Symfony,3
Sipes,Adelbert,Symfony CMF Code Contributor,1
Sipes,Adelbert,SensioLabs Certified Symfony Developer (Expert),3
Sipes,Adelbert,Silex Code Contributor,1
Sipes,Adelbert,Swiftmailer Documentation Contributor,1
Sipes,Adelbert,Symfony Documentation Contributor,1
Sipes,Adelbert,Composer Documentation Contributor,1
Sipes,Adelbert,Doctrine Code Contributor,1
Sipes,Adelbert,Swiftmailer Code Contributor,1
Sipes,Adelbert,Four year membership,2
Sipes,Adelbert,Three year membership,2
Sipes,Adelbert,Two year membership,1
Sipes,Adelbert,One year membership,1
Bonnin,Mozell,Doctrine Documentation Contributor,1
Bonnin,Mozell,Monolog Documentation Contributor,1
Bonnin,Mozell,Monolog Code Contributor,1
Bonnin,Mozell,Symfony CMF Code Contributor,1
Bonnin,Mozell,Four year membership,2
Bonnin,Mozell,Three year membership,2
Bonnin,Mozell,Two year membership,1
Bonnin,Mozell,One year membership,1
Gilles,Katarina,Twig Code Contributor,1
Gilles,Katarina,Symfony CMF Code Contributor,1
Gilles,Katarina,SensioLabs Certified Symfony Developer (Advanced),2
Gilles,Katarina,Monolog Code Contributor,1
Gilles,Katarina,Symfony Documentation Contributor,1
Gilles,Katarina,Monolog Documentation Contributor,1
Gilles,Katarina,Attended a training on Symfony2 (level 3) at SensioLabs,2
Gilles,Katarina,Swiftmailer Code Contributor,1
Gilles,Katarina,Five year membership,3
Gilles,Katarina,Four year membership,2
Gilles,Katarina,Three year membership,2
Gilles,Katarina,Two year membership,1
Gilles,Katarina,One year membership,1
Carter,Constantin,Monolog Documentation Contributor,1
Carter,Constantin,Symfony CMF Code Contributor,1
Carter,Constantin,Doctrine Code Contributor,1
Carter,Constantin,Doctrine Documentation Contributor,1
Carter,Constantin,Twig Code Contributor,1
Carter,Constantin,Helped write a book about Symfony,3
Carter,Constantin,Monolog Code Contributor,1
Carter,Constantin,Twig Documentation Contributor,1
Carter,Constantin,Composer Documentation Contributor,1
Carter,Constantin,Silex Documentation Contributor,1
Carter,Constantin,Attended a training on Symfony2 (level 3) at SensioLabs,2
Carter,Constantin,Four year membership,2
Carter,Constantin,Three year membership,2
Carter,Constantin,Two year membership,1
Carter,Constantin,One year membership,1
Blanc,Blaise,Helped write a book about Symfony,3
Blanc,Blaise,Monolog Code Contributor,1
Blanc,Blaise,Twig Code Contributor,1
Blanc,Blaise,Doctrine Code Contributor,1
Blanc,Blaise,Symfony CMF Code Contributor,1
Blanc,Blaise,Twig Documentation Contributor,1
Blanc,Blaise,Composer Code Contributor,1
Blanc,Blaise,Swiftmailer Documentation Contributor,1
Blanc,Blaise,Seven year membership,3
Blanc,Blaise,Six year membership,3
Blanc,Blaise,Five year membership,3
Blanc,Blaise,Four year membership,2
Blanc,Blaise,Three year membership,2
Blanc,Blaise,Two year membership,1
Blanc,Blaise,One year membership,1
Quitzon,Aurelie,Doctrine Documentation Contributor,1
Quitzon,Aurelie,Swiftmailer Documentation Contributor,1
